date,store,category,unit_price,units_sold
2024-07-01,East,Electronics,356.75,5
2024-02-22,East,Toys,78.04,3
2024-06-02,North,Toys,68.53,5
2023-10-08,North,Clothing,32.26,1
2024-06-10,West,Toys,40.0,2
2023-04-08,east,Clothing,94.62,3
2023-06-27,Central,Toys,31.36,2
2023-10-21,South,Clothing,36.63,4
2024-08-20,Central,Groceries,25.22,1
2024-01-16,East,Electronics,256.29,3
2024-07-14,West,Clothing,96.83,3
2023-11-28,Central,Groceries,42.17,3
2024-06-19,North,Groceries,55.47,5
2023-02-10,West,Electronics,651.98,2
2023-12-19,West,Groceries,51.71,1
2024-12-12,South,Toys,96.02,2
2024-05-23,North,Electronics,497.09,4
2023-09-14,Central,Toys,63.31,5
2023-02-23,West,Electronics,392.8,3
2024-11-17,West,Electronics,243.09,1
2024-12-26,South,Groceries,41.57,5
2023-05-04,West,Clothing,34.99,5
2023-05-18,North,Groceries,34.08,1
2024-06-24,East,Groceries,27.88,2
2024-09-29,West,Groceries,33.54,1
2024-12-20,South,Toys,26.57,1
2024-11-27,West,Groceries,37.15,4
2023-09-06,Central,Home & Garden,150.2,5
2024-05-14,South,Groceries,11.36,2
2023-01-02,West,Toys,70.25,3
2023-01-31,Central,Clothing,96.41,2
2023-06-03,South,Electronics,827.12,5
2023-05-16,South,Groceries,52.89,5
2024-03-16,East,Toys,28.37,1
2023-12-20,east,Electronics,633.63,4
2024-03-20,South,Home & Garden,133.65,1
2023-10-10,Central,Toys,63.92,1
2024-11-20,South,Groceries,40.09,3
2023-04-26,West,Electronics,181.2,4
2024-02-02,South,Toys,30.39,4
2023-06-17,East,Groceries,51.07,4
2024-05-07,East,Groceries,58.61,5
2024-05-13,North,Toys,37.6,2
2024-10-12,east,Home & Garden,247.19,3
2023-01-24,central,Home & Garden,244.74,2
2023-08-07,North,Home & Garden,199.95,4
2024-06-19,Central,Groceries,34.16,4
2023-10-23,East,Electronics,754.72,2
2024-11-16,North,Electronics,836.62,4
2024-12-13,East,Clothing,84.98,4
2024-12-31,West,Clothing,87.24,5
2023-12-07,East,Home & Garden,150.43,2
2024-06-10,East,Electronics,354.86,1
2024-12-29,Central,Clothing,35.35,3
2024-09-23,Central,Electronics,467.09,4
2023-12-20,West,Groceries,59.05,2
2023-08-27,South,Home & Garden,145.12,4
2024-11-02,East,Clothing,84.94,2
2023-02-06,South,Electronics,523.53,3
2023-08-10,West,Clothing,74.57,5
2024-09-13,Central,Toys,49.99,4
2024-06-10,Central,Clothing,66.47,2
2024-02-24,South,Toys,24.84,4
2023-12-31,West,Clothing,84.67,3
2023-05-01,South,Home & Garden,293.4,1
2023-09-14,Central,Toys,77.59,2
2023-02-05,East,Toys,24.18,4
2024-11-15,North,Home & Garden,242.85,4
2023-02-03,West,Home & Garden,231.19,3
2023-01-04,Central,Home & Garden,32.88,1
2024-05-23,South,Groceries,29.37,1
2024-09-27,South,Home & Garden,99.39,5
2024-05-26,East,Home & Garden,214.39,4
2024-02-08,East,Toys,56.45,4
2023-05-01,South,Clothing,39.75,5
2023-10-05,North,Groceries,58.16,4
2024-01-30,West,Home & Garden,251.96,2
2023-09-15,Central,Electronics,520.09,2
2024-06-19,West,Groceries,10.33,2
2024-06-05,Central,Clothing,15.97,4
2024-05-15,South,Clothing,41.94,5
2024-03-30,North,Toys,54.7,2
2023-07-27,Central,Toys,56.73,3
2023-07-17,East,Toys,25.11,4
2023-05-30,West,Toys,28.81,1
2024-04-24,West,Electronics,739.72,5
2023-02-17,North,Home & Garden,216.39,3
2024-12-07,East,Groceries,23.01,1
2024-10-11,Central,Home & Garden,292.0,4
2024-01-05,East,Electronics,196.47,5
2023-02-08,West,Electronics,886.28,2
2024-09-11,North,Electronics,682.51,1
2023-09-05,Central,Toys,52.39,5
2024-08-09,East,Clothing,45.02,1
2024-01-04,Central,Groceries,31.19,3
2023-11-28,West,Home & Garden,246.58,3
2024-09-30,Central,Groceries,53.16,4
2024-06-15,East,Home & Garden,,3
2023-11-15,South,Clothing,117.9,3
2024-07-22,East,Home & Garden,85.46,1
2023-04-28,East,Home & Garden,197.25,3
2024-07-04,North,Home & Garden,148.04,2
2024-06-09,West,Home & Garden,75.59,4
2023-08-16,West,Electronics,451.62,5
2023-01-16,South,Home & Garden,124.4,2
2024-11-17,West,Electronics,520.99,1
2023-03-02,South,Toys,57.36,3
2024-02-22,North,Groceries,8.82,1
2024-10-19,north,Toys,28.34,3
2023-01-11,West,Toys,10.77,5
2023-11-25,West,Toys,69.39,5
2024-06-08,West,Home & Garden,132.72,4
2024-07-07,Central,Home & Garden,270.17,2
2024-08-08,North,Clothing,45.16,4
2023-11-11,South,Home & Garden,97.01,3
2023-09-09,East,Groceries,10.74,4
2024-07-28,East,Clothing,90.93,4
2024-07-17,South,Home & Garden,29.92,5
2023-11-28,South,Home & Garden,269.44,2
2023-12-13,West,Home & Garden,247.62,2
2023-01-21,Central,Home & Garden,123.99,1
2023-04-29,West,Home & Garden,156.31,3
2023-04-02,East,Toys,25.35,4
2023-07-31,West,Home & Garden,223.44,5
2023-02-06,West,Groceries,40.71,5
2024-07-23,North,Toys,43.75,2
2024-09-23,West,Clothing,93.24,5
2023-08-25,South,Electronics,714.88,1
2023-05-19,Central,Electronics,625.64,3
2024-10-17,Central,Clothing,54.43,4
2023-08-10,East,Clothing,68.29,4
2024-01-01,East,Toys,78.69,1
2023-08-01,North,Groceries,35.13,1
2024-02-15,West,Electronics,496.79,3
2023-10-03,East,Home & Garden,55.25,3
2023-05-21,North,Clothing,77.91,3
2024-05-05,West,Groceries,55.22,1
2023-01-16,Central,Toys,65.28,3
2023-08-06,West,Toys,,4
2023-03-04,West,Toys,70.88,3
2023-07-13,South,Electronics,347.36,5
2024-03-16,Central,Home & Garden,54.36,1
2024-02-09,East,Electronics,572.4,4
2023-09-28,South,Electronics,818.8,1
2023-04-21,Central,Clothing,84.63,2
2024-10-31,Central,Clothing,62.39,1
2024-04-25,Central,Electronics,533.64,1
2024-04-05,east,Electronics,328.97,2
2023-03-29,East,Home & Garden,90.28,1
2023-09-23,East,Electronics,378.59,3
2023-06-11,South,Clothing,82.35,3
2024-06-28,Central,Groceries,22.98,1
2023-04-01,East,Electronics,757.61,5
2024-08-31,East,Groceries,6.03,5
2024-11-30,Central,Groceries,45.99,4
2023-01-31,West,Toys,76.34,2
2024-06-26,West,Groceries,56.24,5
2024-03-30,South,Clothing,48.99,4
2023-12-27,South,Electronics,944.52,3
2023-03-06,East,Groceries,54.49,4
2024-08-14,East,Groceries,25.05,5
2024-09-21,East,Home & Garden,137.97,4
2024-10-15,West,Groceries,20.18,2
2024-05-19,East,Home & Garden,285.56,5
2024-03-21,Central,Clothing,31.09,2
2024-08-08,North,Toys,41.35,2
2024-10-21,South,Groceries,10.0,2
2024-10-16,West,Home & Garden,85.74,3
2023-09-20,South,Groceries,55.77,4
2023-07-23,East,Toys,59.59,1
2024-08-25,East,Electronics,307.93,2
2024-06-14,Central,Groceries,49.73,4
2023-07-30,East,Home & Garden,60.5,5
2023-03-28,South,Electronics,390.55,1
2023-12-24,North,Clothing,28.79,2
2024-12-21,Central,Home & Garden,223.03,4
2023-01-15,North,Home & Garden,37.98,5
2024-01-23,West,Groceries,56.67,2
2024-08-28,South,Toys,59.31,3
2023-12-14,South,Clothing,75.14,4
2024-12-02,South,Toys,77.69,4
2023-07-03,East,Clothing,41.83,4
2023-02-26,South,Groceries,10.98,5
2023-08-20,Central,Toys,35.68,4
2023-12-26,East,Clothing,63.0,2
2024-11-04,North,Clothing,22.92,1
2023-02-28,West,Clothing,104.4,5
2024-02-04,East,Toys,14.52,1
2024-11-03,West,Clothing,37.45,4
2023-09-03,North,Electronics,862.64,4
2023-03-23,East,Toys,,4
2024-06-12,West,Groceries,16.62,4
2024-06-07,West,Toys,61.06,3
2023-11-20,West,Home & Garden,205.17,4
2024-12-27,Central,Home & Garden,251.49,4
2023-02-06,South,Clothing,108.46,5
2024-08-03,east,Clothing,73.13,5
2024-04-02,South,Clothing,47.39,3
2023-02-08,Central,Toys,25.53,2
2023-05-02,West,Toys,26.61,4
2024-01-31,Central,Toys,45.76,3
2024-03-15,West,Groceries,10.8,4
2024-03-23,East,Home & Garden,102.7,1
2024-11-20,West,Groceries,11.46,5
2024-06-20,North,Toys,17.72,1
2024-04-04,East,Groceries,58.55,4
2024-12-14,Central,Toys,87.58,2
2023-03-29,North,Home & Garden,55.67,2
2024-09-21,Central,Home & Garden,113.33,3
2023-12-09,central,Clothing,51.68,2
2024-06-18,East,Clothing,95.03,1
2024-02-28,South,Groceries,21.13,2
2023-08-31,South,Home & Garden,258.31,4
2023-02-04,West,Toys,76.3,1
2024-01-07,Central,Groceries,49.84,2
2024-09-19,North,Home & Garden,31.37,1
2024-12-06,South,Electronics,1114.82,1
2023-03-29,Central,Clothing,37.77,4
2023-04-15,North,Home & Garden,187.01,1
2024-09-14,East,Toys,18.19,3
2024-12-20,East,Toys,28.13,3
2023-02-03,Central,Home & Garden,48.51,2
2024-03-07,North,Groceries,28.06,4
2024-03-16,East,Clothing,80.26,3
2024-12-04,South,Electronics,1049.3,4
2023-09-24,East,Toys,25.87,4
2024-03-21,North,Electronics,373.31,4
2024-02-17,West,Clothing,64.78,3
2023-07-02,West,Groceries,37.15,4
2023-11-10,South,Toys,51.46,1
2023-02-02,East,Toys,76.7,2
2023-10-28,Central,Home & Garden,259.65,4
2024-11-20,South,Electronics,470.42,2
2024-12-01,central,Toys,93.46,5
2023-12-20,East,Home & Garden,208.38,1
2023-09-26,South,Clothing,21.81,4
2023-06-27,Central,Toys,14.06,1
2024-06-04,South,Home & Garden,250.59,4
2024-12-26,Central,Electronics,1095.8,5
2023-03-28,West,Home & Garden,252.31,1
2023-02-17,South,Home & Garden,155.16,2
2023-12-16,Central,Groceries,48.51,1
2024-07-02,South,Home & Garden,229.7,2
2023-07-27,North,Groceries,52.81,4
2024-02-25,South,Home & Garden,251.42,5
2023-12-23,West,Electronics,1225.27,3
2024-08-15,South,Toys,36.35,1
2024-11-23,West,Groceries,11.27,5
2023-05-16,West,Toys,74.55,3
2024-07-15,North,Clothing,21.3,4
2023-05-31,West,Groceries,,1
2023-01-23,North,Home & Garden,166.76,2
2023-11-13,West,Groceries,38.8,5
2023-10-11,South,Clothing,68.33,3
2023-02-14,South,Electronics,,4
2024-09-02,central,Clothing,93.31,3
2024-09-10,West,Clothing,64.18,1
2023-04-02,Central,Clothing,104.96,3
2024-05-02,Central,Electronics,327.82,2
2023-10-28,Central,Toys,35.91,4
2023-08-08,Central,Clothing,53.98,3
2024-08-26,Central,Groceries,46.27,1
2023-06-24,Central,Toys,,5
2023-05-01,South,Home & Garden,273.42,2
2023-07-02,West,Home & Garden,235.45,2
2023-05-06,North,Clothing,42.35,1
2024-01-19,North,Toys,64.05,1
2024-10-16,East,Clothing,113.54,1
2023-08-11,East,Toys,55.2,4
2023-03-20,West,Home & Garden,173.81,5
2024-04-09,West,Toys,76.01,1
2023-06-30,North,Clothing,44.12,1
2023-05-14,West,Toys,64.91,5
2023-01-08,South,Toys,45.43,4
2024-05-22,North,Clothing,113.76,2
2023-01-21,East,Clothing,74.27,2
2024-08-02,West,Groceries,59.02,2
2024-12-09,Central,Electronics,978.99,5
2023-09-12,Central,Clothing,109.51,3
2024-01-31,West,Clothing,36.24,4
2024-04-17,Central,Toys,75.62,1
2023-01-05,West,Electronics,752.61,1
2023-02-23,South,Electronics,376.85,5
2024-06-14,West,Electronics,531.62,4
2024-07-31,Central,Clothing,72.89,4
2024-04-01,North,Clothing,59.74,2
2024-08-16,North,Electronics,497.25,4
2023-11-16,North,Clothing,17.4,1
2023-04-18,Central,Clothing,60.08,1
2023-04-26,East,Toys,72.39,4
2023-01-16,Central,Electronics,519.96,4
2023-09-29,east,Home & Garden,225.85,4
2023-04-04,North,Electronics,718.1,2
2023-05-15,West,Toys,68.34,5
2024-06-11,South,Groceries,52.58,1
2023-04-26,west,Electronics,245.72,3
2023-01-05,west,Electronics,212.17,1
2023-04-03,North,Groceries,51.16,3
2024-03-12,East,Electronics,534.7,2
2023-03-19,Central,Home & Garden,279.16,3
2024-08-05,West,Clothing,31.2,2
2023-11-02,North,Home & Garden,148.58,5
2024-02-20,East,Home & Garden,282.4,1
2024-06-12,North,Toys,46.36,4
2023-04-03,West,Clothing,67.04,2
2023-12-04,South,Groceries,31.78,4
2024-11-12,North,Home & Garden,207.27,1
2024-01-17,North,Home & Garden,61.84,1
2023-01-22,East,Electronics,610.45,4
2024-06-27,Central,Clothing,31.58,4
2023-06-03,Central,Toys,61.63,2
2023-05-09,Central,Groceries,7.78,4
2024-06-16,West,Home & Garden,299.47,2
2024-04-11,West,Toys,23.36,5
2024-05-25,North,Clothing,78.12,5
2023-12-18,Central,Toys,72.29,3
2023-12-21,Central,Groceries,55.83,4
2023-01-21,East,Home & Garden,258.4,2
2024-08-04,West,Toys,17.77,1
2024-09-07,South,Toys,57.93,3
2024-11-03,North,Clothing,22.53,2
2024-03-26,West,Groceries,,3
2024-03-18,central,Home & Garden,285.14,2
2024-05-26,West,Home & Garden,250.04,5
2024-12-22,Central,Toys,102.62,1
2024-06-01,East,Toys,17.46,1
2024-01-08,South,Clothing,73.51,2
2023-09-18,West,Toys,50.23,5
2023-02-26,Central,Clothing,114.52,5
2024-03-21,Central,Groceries,53.77,1
2024-03-07,south,Groceries,40.37,3
2023-12-27,North,Toys,31.95,1
2023-06-29,East,Clothing,94.77,5
2023-05-10,North,Home & Garden,145.42,1
2023-02-26,Central,Home & Garden,100.91,5
2024-08-01,East,Clothing,93.92,4
2023-10-15,Central,Groceries,56.06,1
2024-12-02,Central,Home & Garden,144.85,4
2024-05-23,Central,Home & Garden,84.3,1
2023-11-19,North,Clothing,75.32,4
2024-05-24,South,Electronics,759.09,5
2023-02-15,North,Groceries,55.96,2
2024-09-11,Central,Clothing,62.43,4
2023-01-13,Central,Groceries,33.61,5
2024-08-13,West,Home & Garden,166.86,4
2024-05-29,North,Electronics,643.06,4
2023-08-29,Central,Electronics,802.52,5
2024-05-16,North,Electronics,522.16,1
2023-12-29,East,Clothing,21.38,4
2024-12-12,South,Clothing,103.41,1
2023-10-18,East,Clothing,80.18,2
2024-07-01,South,Electronics,349.99,4
2023-10-23,Central,Electronics,898.79,4
2023-09-26,South,Electronics,817.62,5
2023-10-07,West,Toys,48.58,4
2024-09-24,Central,Clothing,115.28,1
2024-10-13,North,Toys,56.29,3
2024-11-15,Central,Toys,61.57,4
2024-05-10,Central,Home & Garden,62.39,3
2024-08-16,South,Clothing,77.28,3
2023-06-07,North,Clothing,37.21,3
2023-06-24,North,Home & Garden,63.54,3
2023-09-16,South,Clothing,92.43,5
2023-04-26,North,Electronics,425.74,3
2024-01-18,East,Clothing,92.59,2
2024-05-13,East,Groceries,186.75,5
2024-02-10,East,Electronics,661.28,5
2023-04-13,East,Groceries,54.27,1
2024-06-01,East,Toys,69.41,5
2024-11-26,East,Toys,,5
2023-06-13,South,Toys,62.73,2
2024-09-10,West,Clothing,58.5,5
2023-06-30,South,Electronics,492.61,4
2024-04-20,West,Toys,39.7,4
2024-02-27,East,Home & Garden,265.58,5
2023-11-19,Central,Groceries,28.07,5
2023-10-12,South,Toys,71.55,4
2023-06-19,West,Clothing,61.18,5
2024-06-21,East,Groceries,37.75,3
2024-06-17,North,Clothing,63.47,2
2023-12-16,Central,Clothing,115.12,5
2024-03-06,South,Clothing,111.85,2
2023-01-05,North,Clothing,58.32,2
2023-04-11,South,Home & Garden,156.56,3
2024-10-27,East,Electronics,548.89,4
2024-04-11,Central,Groceries,58.32,5
2024-10-27,South,Groceries,8.18,4
2023-09-29,East,Electronics,633.07,3
2024-09-02,Central,Electronics,624.23,2
2024-06-28,East,Clothing,117.35,2
2023-11-03,East,Electronics,486.18,1
2024-08-29,Central,Clothing,22.6,1
2023-03-17,South,Clothing,106.79,3
2023-03-04,South,Electronics,291.6,4
2024-02-04,Central,Electronics,261.88,4
2023-05-28,West,Home & Garden,132.11,4
2023-04-23,Central,Clothing,74.08,3
2023-12-18,Central,Groceries,44.67,5
2023-08-20,East,Clothing,38.17,4
2024-12-28,West,Electronics,688.82,4
2023-05-11,West,Clothing,111.82,2
2024-08-21,South,Clothing,52.63,4
2024-04-27,Central,Toys,76.1,2
2024-04-10,Central,Electronics,531.6,2
2024-04-08,South,Clothing,48.24,2
2023-09-30,North,Toys,73.53,1
2023-10-05,West,Groceries,45.36,5
2023-11-12,South,Electronics,705.86,2
2024-01-19,Central,Clothing,32.0,1
2023-08-28,West,Home & Garden,40.58,5
2024-11-08,Central,Groceries,30.92,5
2024-12-30,South,Electronics,433.4,3
2024-04-27,North,Clothing,72.97,4
2024-03-15,East,Clothing,86.4,3
2024-06-23,South,Clothing,63.39,4
2023-10-03,East,Toys,40.11,5
2023-09-08,North,Groceries,36.61,3
2024-02-09,north,Toys,62.31,5
2024-09-12,Central,Clothing,92.11,2
2024-11-24,Central,Home & Garden,75.35,5
2024-06-26,West,Toys,77.57,3
2024-05-11,North,Groceries,,3
2023-08-23,South,Clothing,98.97,1
2024-08-13,East,Toys,52.88,3
2024-07-25,South,Clothing,79.2,4
2024-07-13,West,Home & Garden,189.98,2
2023-11-15,Central,Clothing,89.95,1
2023-07-16,South,Toys,38.34,2
2023-08-23,East,Electronics,617.11,1
2023-11-25,North,Home & Garden,115.68,2
2023-06-07,North,Electronics,388.6,3
2023-12-06,Central,Toys,14.94,5
2024-01-23,north,Clothing,67.81,4
2024-12-07,central,Toys,40.67,1
2023-06-23,East,Toys,36.44,3
2023-12-18,East,Groceries,19.01,2
2024-04-21,North,Toys,38.85,4
2023-06-27,West,Clothing,48.79,3
2023-08-06,North,Clothing,27.36,3
2024-06-15,East,Electronics,435.95,3
2024-10-06,North,Toys,77.92,3
2024-04-23,West,Groceries,32.18,1
2023-03-30,West,Home & Garden,253.21,1
2024-10-29,North,Home & Garden,162.73,1
2023-11-21,Central,Groceries,15.62,5
2023-12-06,Central,Clothing,110.68,4
2023-08-02,Central,Clothing,86.79,5
2023-04-27,West,Groceries,59.97,1
2024-07-06,North,Electronics,889.89,4
2024-08-10,West,Home & Garden,272.13,5
2024-07-06,North,Electronics,715.44,2
2024-02-08,East,Clothing,64.92,1
2024-05-02,East,Groceries,20.28,1
2023-08-23,North,Home & Garden,162.47,1
2024-03-17,North,Toys,69.64,2
2023-06-29,East,Clothing,27.38,1
2024-02-29,East,Toys,55.67,3
2023-05-11,West,Clothing,49.0,5
2023-02-26,South,Groceries,55.82,1
2023-01-04,Central,Toys,,4
2024-08-17,West,Groceries,42.06,1
2023-03-24,East,Toys,30.5,3
2023-03-25,South,Home & Garden,107.57,2
2024-10-04,North,Electronics,195.42,3
2023-10-17,South,Clothing,30.11,1
2024-03-08,North,Electronics,478.76,1
2024-12-15,North,Home & Garden,132.18,4
2024-12-31,West,Groceries,51.26,4
2024-04-06,East,Home & Garden,251.01,4
2023-07-31,East,Toys,40.54,4
2023-12-11,North,Home & Garden,157.47,1
2024-01-01,North,Groceries,38.32,1
2023-03-28,West,Electronics,605.77,4
2023-10-17,Central,Clothing,86.18,3
2024-11-01,North,Home & Garden,128.37,2
2023-04-16,East,Electronics,530.73,5
2023-05-09,North,Clothing,37.0,4
2024-10-16,Central,Groceries,36.18,3
2024-07-01,Central,Toys,79.5,2
2023-07-19,East,Electronics,255.86,3
2023-03-20,East,Clothing,69.29,1
2023-04-18,North,Groceries,56.33,1
2023-08-05,East,Groceries,8.74,3
2023-07-20,Central,Toys,29.55,5
2024-05-12,Central,Electronics,286.06,5
2023-10-27,South,Home & Garden,173.73,1
2023-11-27,East,Home & Garden,,2
2024-12-28,West,Home & Garden,260.68,3
2024-12-17,North,Groceries,58.62,4
2023-10-25,South,Clothing,105.04,3
2023-09-30,Central,Toys,33.96,4
2023-07-12,West,Clothing,103.04,4
2024-06-30,North,Clothing,19.84,3
2024-12-06,West,Groceries,38.48,4
2023-11-10,North,Clothing,51.33,4
2024-10-14,East,Home & Garden,249.61,2
2024-03-18,North,Toys,43.89,2
2023-10-02,Central,Clothing,43.28,2
2024-01-06,South,Toys,77.46,4
2023-10-25,South,Clothing,15.01,2
2023-04-04,Central,Toys,24.77,3
2024-10-25,South,Electronics,603.66,5
2024-10-08,West,Home & Garden,83.0,5
2024-10-22,South,Groceries,5.73,3
2023-01-08,Central,Clothing,77.36,2
2023-02-14,East,Toys,42.14,5
2024-02-02,West,Home & Garden,178.56,1
2023-04-20,west,Electronics,393.5,3
2024-05-02,East,Groceries,33.27,5
2024-07-20,South,Electronics,774.02,4
2024-09-30,West,Toys,59.88,3
2023-03-12,Central,Clothing,115.84,3
2024-06-14,South,Groceries,,1
2023-06-23,central,Clothing,31.52,1
2023-03-02,South,Electronics,156.58,2
2024-06-15,East,Clothing,51.58,5
2024-06-17,Central,Clothing,101.98,1
2023-03-03,West,Toys,39.2,4
2024-12-24,Central,Electronics,280.64,4
2024-08-30,North,Home & Garden,71.37,1
2024-07-26,East,Groceries,6.52,1
2024-08-21,central,Clothing,86.36,2
2023-05-11,East,Home & Garden,114.68,4
2024-12-19,West,Home & Garden,80.01,2
2024-05-06,South,Toys,42.25,1
2023-06-14,South,Electronics,343.48,3
2023-12-26,South,Home & Garden,78.2,3
2024-11-02,Central,Groceries,5.96,4
2024-07-20,West,Groceries,30.9,1
2023-03-19,North,Clothing,113.9,4
2023-10-27,East,Toys,59.68,1
2023-07-01,Central,Home & Garden,115.16,4
2024-11-28,East,Groceries,,2
2023-08-14,East,Groceries,41.68,5
2024-04-22,West,Groceries,41.95,4
2023-07-10,South,Groceries,22.41,2
2024-03-02,West,Toys,22.63,4
2023-07-09,North,Groceries,51.68,4
2023-01-15,Central,Clothing,38.18,2
2024-11-12,South,Clothing,81.8,2
2024-03-02,West,Home & Garden,39.84,2
2023-03-11,North,Groceries,55.42,2
2024-12-07,West,Groceries,8.79,3
2024-02-19,South,Home & Garden,219.62,3
2024-04-01,East,Toys,41.62,3
2024-12-22,East,Electronics,430.73,3
2023-01-25,West,Electronics,175.04,5
2023-10-21,Central,Clothing,26.61,5
2024-06-05,East,Electronics,571.24,5
2023-03-10,west,Groceries,18.68,2
2023-02-17,West,Electronics,163.79,2
2024-09-06,West,Groceries,29.65,3
2024-08-10,South,Electronics,337.24,1
2023-05-19,West,Groceries,29.27,5
2023-03-25,West,Toys,18.57,4
2023-04-21,North,Groceries,12.41,4
2023-07-29,West,Toys,67.46,5
2023-11-23,West,Toys,20.8,4
2024-04-05,East,Home & Garden,80.9,3
2023-05-26,East,Home & Garden,226.08,5
2023-01-17,West,Home & Garden,291.55,3
2024-04-23,East,Clothing,58.93,2
2023-07-30,West,Electronics,379.37,4
2024-07-20,East,Toys,17.75,1
2024-11-28,north,Groceries,45.21,2
2023-06-06,East,Groceries,31.5,1
2024-06-20,South,Groceries,59.54,1
2023-12-07,North,Electronics,921.98,2
2023-01-01,West,Home & Garden,143.24,4
2024-09-09,North,Clothing,110.05,4
2024-06-20,Central,Toys,64.69,3
2023-06-11,West,Toys,78.22,1
2024-01-22,North,Clothing,55.23,4
2024-09-10,West,Groceries,18.18,2
2024-06-23,North,Electronics,223.23,1
2023-02-18,North,Toys,15.95,1
2024-06-01,North,Toys,50.38,5
2023-10-06,South,Home & Garden,222.63,5
2023-01-03,South,Electronics,219.83,4
2024-06-01,South,Electronics,487.67,5
2023-03-22,South,Home & Garden,261.33,1
2024-10-09,Central,Home & Garden,286.22,1
2023-04-09,North,Electronics,739.25,1
2023-05-08,East,Clothing,114.61,3
2024-04-19,West,Home & Garden,43.81,2
2024-11-23,West,Clothing,25.76,1
2024-07-30,East,Home & Garden,174.54,5
2024-11-15,South,Home & Garden,153.72,4
2023-09-26,West,Clothing,68.38,2
2023-11-04,West,Toys,67.64,4
2024-11-13,South,Electronics,633.83,2
2023-12-13,South,Home & Garden,291.45,4
2024-05-30,West,Groceries,24.57,5
2023-01-04,North,Home & Garden,184.02,3
